track_id,track_name,artist_names,genres,valence,danceability,energy,mood,album_name,release_date,album_cover_640x640
0u7nB1PFBfGdKh8TrwRilH,"Sure 'Nuff 'n' Yes, I Do",['Captain Beefheart & His Magic Band'],"experimental rock, protopunk, psychedelic rock, zolo, experimental, outsider, singer-songwriter",0.846,0.458,0.7040000000000001,Upbeat,Safe As Milk,1967,https://i.scdn.co/image/ab67616d00004851a1b6277839cf22f21b69f267
0u8y4sxAG4l6L0P1gLDrXc,Sofres Porque Queres,['Isaura Garcia'],velha guarda,0.608,0.485,0.316,Upbeat,A Personalíssima,1944,https://i.scdn.co/image/ab67616d0000485165509df7f84830e55310a550
0u90NnJ2p3Q2MIP9IaAsg5,Sorrow,['Pink Floyd'],"classic rock, album rock, art rock, progressive rock, symphonic rock, psychedelic rock, rock",0.149,0.462,0.65,Sad,A Momentary Lapse of Reason,1987-09-08,https://i.scdn.co/image/ab67616d0000b27361f734a2370207feda78d018
0uAqrD79HprNmO0kQBRqs7,Ave de Paso - Remasterizado,"['Francisco Canaro', 'Roberto Maida']","orquesta tipica, tango, vintage tango",0.833,0.6940000000000001,0.403,Upbeat,"Colección Completa, Vol. 91 (Remasterizado)",1938-01-24,https://i.scdn.co/image/ab67616d00004851e582b3fea88d7e3e621fc504
0uBFFhxU5mwDzFpVlLR7LM,Fili d'oro,['Claudio Villa'],classic italian pop,0.458,0.449,0.249,Neutral,L'Orchestra Italiana - Claudio Villa Gold Sound Vol. 3,1942-11-13,https://i.scdn.co/image/ab67616d000048513a45ab21337adac4840d6b7d
0uBn8o7Na4yQkzprVl0bOU,(Good Night) Irene,['Lead Belly'],"country blues, acoustic blues, traditional blues, texas blues, blues, delta blues",0.669,0.6409999999999999,0.245,Upbeat,Leadbelly Vol. 2 1940-1943,1943,https://i.scdn.co/image/ab67616d00004851332cf720221c5dfe3c29bcd4
0uBwcaTkY1BPpIZhxuhS67,To All the Girls I've Loved Before,"['Julio Iglesias', 'Willie Nelson']","outlaw country, latin pop, nashville sound, classic texas country, country rock, classic country pop, country, singer-songwriter",0.337,0.551,0.5720000000000001,Sad,,,
0uCuMs49RrVr6aTAjItT8c,Que Tal Si Te Compro,['Ramon Ayala Y Sus Bravos Del Norte'],"norteno, musica mexicana",0.946,0.626,0.648,Upbeat,,,
0uCuoqJ3uvSTU8I3Vtvnfu,Loco,['Pesado'],"norteno, musica mexicana, banda",0.962,0.7709999999999999,0.71,Upbeat,Todo tuyo,2001-02-13,https://i.scdn.co/image/ab67616d0000b2732328405802621955a7799666
0uDFYbT6BHThdpLoqXFJmg,Ce vrei să-ți scriu,['Cristian Vasile'],romanian folk,0.5329999999999999,0.5770000000000001,0.316,Neutral,,,
0uDLItS1Se8MIupOE5rH4x,Wreck on the Highway,['Roy Acuff & His Smoky Mountain Boys'],"yodeling, country gospel, western swing",0.638,0.5710000000000001,0.258,Upbeat,The Essential Roy Acuff,1938,https://i.scdn.co/image/ab67616d00004851422c52954e0b836fbfc06b11
0uEp9E98JB5awlA084uaIg,Doo Wop (That Thing),['Ms. Lauryn Hill'],"conscious hip hop, new jersey rap, r&b, neo soul, hip hop, alternative r&b",0.495,0.535,0.505,Neutral,The Miseducation of Lauryn Hill,1998-08-25,https://i.scdn.co/image/ab67616d0000b273e08b1250db5f75643f1508c9
0uEuAQ0c5yittMpxJ3l5iR,Rockin' With The Rhythm Of The Rain,['The Judds'],"country dawn, country road, country",0.774,0.7709999999999999,0.475,Upbeat,Rockin' With The Rhythm,1985-10-30,https://i.scdn.co/image/ab67616d0000b273845e296b279d51b5fbd98a44
0uGCJjjYfC7vLX4FCYBiiA,This Side of the Truth,['SURF'],Unknown,0.117,0.564,0.489,Sad,,,
0uHYplBhwLYey7f9qAmnSM,The Night They Drove Old Dixie Down,['Joan Baez'],"american folk revival, folk, folk rock, singer-songwriter",0.477,0.564,0.357,Neutral,Blessed Are...,1971,https://i.scdn.co/image/ab67616d00004851e07e9acfb0d37857447a3b69
0uIXockEZfMcWEboBsHLMa,Polka Dots And Moonbeams,['The Soft Winds'],Unknown,0.344,0.458,0.255,Sad,,,
0uJmw02ByBWABOmJAHNhlz,You Go to My Head - Take 2,['Billie Holiday'],"jazz blues, adult standards, jazz, torch song, harlem renaissance, soul, swing, vocal jazz",0.457,0.588,0.212,Neutral,Lady Day: The Complete Billie Holiday On Columbia (1933-1944),1933,https://i.scdn.co/image/ab67616d00004851452bd32b5454a87f36ad8e8c
0uJwwhdu3qe83Fyx7Kuor3,"Piano Concerto No. 2 in B-Flat Major, Op. 83: IV. Allegretto grazioso","['Johannes Brahms', 'Vladimir Horowitz', 'Arturo Toscanini', 'NBC Symphony Orchestra']","historic orchestral performance, classical, american orchestra, classical piano, orchestra, orchestral performance, russian classical piano, german romanticism, late romantic era",0.209,0.352,0.284,Sad,The Original Jacket Collection- Vladimir Horowitz,1928,https://i.scdn.co/image/ab67616d000048512bd1c03fe8ad25311d689f0f
0uKQDLbyLZz9WYVOHs1wh4,Eki Psila Sta Mpalkonakia (To Ftiasidi),"['Giorgos Papasideris', 'Klarino N. Karakostas']",rebetiko,0.568,0.537,0.363,Neutral,"Giorgos Papasideris, No. 2 Ta Propolemika Dimotika No 14",1930-01-01,https://i.scdn.co/image/ab67616d0000b273035dc757506b812e350c5297
0uKrhHBDUQ4w5fv4qwOubP,Breathe,"['Télépopmusik', 'Angela McCluskey']",Unknown,0.616,0.684,0.684,Upbeat,,,
0uKt3B5vY4sRcL6HxRsoTQ,Veinte Años,['Las Hermanas Padilla'],ranchera,0.684,0.491,0.389,Upbeat,Hermanas Padilla Con Acompañamiento De Mariachi,1949,https://i.scdn.co/image/ab67616d000048515bc3d97daf7525dd981bac3b
0uLI1jac8ZJSSRG4QJDo3J,Still Ill - 2011 Remaster,['The Smiths'],"permanent wave, madchester, uk post-punk, rock, new wave",0.49,0.404,0.927,Neutral,The Smiths,1984-02-20,https://i.scdn.co/image/ab67616d0000b273a09b231129ab1cb1a6efc57f
0uMMLry3hzWGn3q3loqMkm,La Bamba,['Los Lobos'],roots rock,0.868,0.506,0.764,Upbeat,La Bamba / Charlena,1987-06-20,https://i.scdn.co/image/ab67616d0000b273c208d60c83e8611195875e13
0uMn8WKu3qtQLaUyal1bsz,Mastermind,"['Deltron 3030', 'Del The Funky Homosapien', 'Dan The Automator', 'Kid Koala']",Unknown,0.25,0.741,0.657,Sad,,,
0uNqFOr5ZLjql40EEUwFQE,Reginella - Musical base Version,['Orchestra Studio 7'],Unknown,0.198,0.521,0.131,Sad,L' Orchestra Italiana - Napoli canta Vol. 12,1942-11-13,https://i.scdn.co/image/ab67616d00004851014ee4f644e7e67e540349d0
0uNv4IB4xDOWi6UNOuym0N,Pete Khele Pite Soi,['Gramophone Club'],Unknown,0.531,0.687,0.235,Neutral,,,
0uOPGU4CbYxzFxn6T7sblW,If I Ever Fall In Love,"['Shai', 'Bill Appleberry']","boy band, contemporary r&b, new jack swing, r&b",0.183,0.631,0.304,Sad,If I Ever Fall In Love,1992-01-01,https://i.scdn.co/image/ab67616d0000b273b7bc7394a6a5995a887330ef
0uOaZZrNGm2kYXp8awWk0H,Copa de Ajenjo - Remasterizado,"['Francisco Canaro', 'Ernesto Fama']","orquesta tipica, tango, vintage tango",0.8690000000000001,0.604,0.327,Upbeat,"Colección Completa, Vol. 100 (Remasterizado)",1941-03-06,https://i.scdn.co/image/ab67616d000048515812b1a9528a0cb48f570425
0uPIwcT6OdJ5BAJdYkxVp9,Rock On,['David Essex'],glam rock,0.649,0.6759999999999999,0.292,Upbeat,Rock On,1973,https://i.scdn.co/image/ab67616d00004851b1ba60f76dc604a0fe83c49f
0uPvnhU6hNx8O4M79x8hyN,Deep In A Dream - Remastered,['Frank Sinatra'],"easy listening, adult standards, lounge",0.193,0.25,0.0653,Sad,In The Wee Small Hours,1955,https://i.scdn.co/image/ab67616d00004851d4f8a582c0c3a3d67f395c6d
0uQZYQqUY0bEEu7dNTiKkj,Honey In The Honeycomb,['Ethel Waters'],"torch song, harlem renaissance",0.659,0.617,0.267,Upbeat,The Incomparable Ethel Waters,1925,https://i.scdn.co/image/ab67616d00004851a0018299440531369bddf794
0uTBdogYgCLaiWFHi9o6hz,Just One of Those Things,"['Louis Prima', 'Sam Butera & The Witnesses']","swing, adult standards, jump blues, lounge",0.7090000000000001,0.523,0.362,Upbeat,,,
0uTVChzibEWKrXojPaJ9y1,Hard Candy Christmas,['Dolly Parton'],"country dawn, classic country pop, country",0.235,0.531,0.397,Sad,Once Upon A Christmas,1984-10-29,https://i.scdn.co/image/ab67616d0000b2737b38f229912151ab149f7930
0uTWL8sfCnKVouVcMhnmHf,"Sonata No. 3, Op. 23 in F-Sharp Minor: III. Andante","['Alexander Scriabin', 'Vladimir Horowitz']","impressionism, classical, classical piano, russian romanticism, russian classical piano, late romantic era, early modern classical",0.0606,0.278,0.0049,Sad,The Original Jacket Collection - Vladimir Horowitz,1928,https://i.scdn.co/image/ab67616d00004851d40c41dbc3bd09214a716771
0uVENn3Qp1LJRTCQaUAhGB,Se Casó Rossina - Remasterizado,['Ignacio Corsini'],vintage tango,0.7709999999999999,0.732,0.155,Upbeat,"Colección Completa, Vol. 23 (Remasterizado)",1929-06-20,https://i.scdn.co/image/ab67616d00004851b6c367f5cc48221a62434413
0uWaNJQHQty3YkfLtiJSpT,What a Little Moonlight Can Do (with Teddy Wilson & His Orchestra),"['Billie Holiday', 'Teddy Wilson']","jazz blues, adult standards, jazz, jazz piano, torch song, stride, harlem renaissance, soul, swing, vocal jazz",0.828,0.799,0.4920000000000001,Upbeat,Lady Day: The Complete Billie Holiday On Columbia (1933-1944),1933,https://i.scdn.co/image/ab67616d00004851452bd32b5454a87f36ad8e8c
0uXO2GrNiIb1xHT9LUdxZE,Sexy Bitch (feat. Akon),"['David Guetta', 'Akon']","edm, big room, dance pop, pop dance, pop",0.8009999999999999,0.813,0.627,Upbeat,One Love (Deluxe),2009-08-21,https://i.scdn.co/image/ab67616d0000b273b2e43ed3850e072831f7b2c6
0uYWqkhiNuwuy7gQapTSm6,Viva la Patria - Remasterizado,['Ignacio Corsini'],vintage tango,0.691,0.542,0.292,Upbeat,"Colección Completa, Vol. 19 (Remasterizado)",1928-05-14,https://i.scdn.co/image/ab67616d00004851126587f739f8431d85523488
0uZRJmWi1TH3wrAN7hAbyF,Guys Do It All the Time,['Mindy McCready'],Unknown,0.5870000000000001,0.551,0.794,Neutral,,,
0uZs7p6cbEUNwGMdfNj9Kk,What's Your Name,['Lynyrd Skynyrd'],"hard rock, classic rock, album rock, southern rock, rock",0.933,0.6459999999999999,0.574,Upbeat,Street Survivors,1977-10-17,https://i.scdn.co/image/ab67616d0000b2730cc544fe12e6bb1febec85fb
0ubuFo0j8jD6zuPAf5yFUk,I'll Never Smile Again,['The Pied Pipers'],vocal harmony group,0.0731,0.46,0.0961,Sad,What is This Thing Called Love?,1942-06-20,https://i.scdn.co/image/ab67616d000048510343f053ee05ce219f6c7ad3
0ubyjXvuvjiaK7gyEgC1hw,Ankhiyan Milake,['Zohrabai Ambalawali'],"classic bollywood, ghazal",0.88,0.6409999999999999,0.42,Upbeat,Rattan (Original Motion Picture Soundtrack),1944-01-01,https://i.scdn.co/image/ab67616d00004851a8d006d5a23d67533501941c
0uc0ydKmDx1u8ktFAZhhiT,"Piano Sonata No. 5 in G Major, K. 283 (K. 189h): I. Allegro","['Wolfgang Amadeus Mozart', 'Claudio Arrau']","classical era, classical, latin american classical piano, classical piano",0.593,0.504,0.119,Neutral,Claudio Arrau - The Complete RCA Victor and Columbia Album Collection,1941,https://i.scdn.co/image/ab67616d0000485180d3484023eb4bb007a3c519
0uc9RWGWVGVf7C8Mc523Pn,Giati Foumaro Kokaini,['Roza Eskenazi'],rebetiko,0.503,0.449,0.419,Neutral,"Ta Propolemika Smurneika, No. 2",1930-01-01,https://i.scdn.co/image/ab67616d0000b273ebf90c317685d3ff091e050d
0uco0wQkB909zpPlHvu5Cc,Bold as Love,['Jimi Hendrix'],"proto-metal, alternative rock, hard rock, classic rock, album rock, acid rock, psychedelic rock, rock",0.596,0.354,0.741,Neutral,Axis: Bold As Love,1967-12-01,https://i.scdn.co/image/ab67616d0000485119dcd95d28b63d10164327f2
0udEEaLzQtzM2g9vmChYdC,"Chopin: 24 Preludes, Op. 28: No. 4 in E Minor","['Frédéric Chopin', 'Alfred Cortot']","classical, historic piano performance, polish classical, early romantic era, french classical piano",0.035,0.359,0.0262,Sad,"Chopin: Préludes, Impromptus, Barcarolle & Berceuse",2006-08-07,https://i.scdn.co/image/ab67616d000048517bfb0425240dc9605a7f82a9
0udUxLibGsKop4rlmBaVsi,In Your Letter,['REO Speedwagon'],"hard rock, classic rock, album rock, glam metal, rock, mellow gold, soft rock",0.926,0.6409999999999999,0.894,Upbeat,Hi Infidelity (30th Anniversary Edition),1980,https://i.scdn.co/image/ab67616d0000b273d514470784e3d02ee0bcdb80
0udZHhCi7p1YzMlvI4fXoK,In My Time of Dyin',['Bob Dylan'],"country rock, classic rock, folk, folk rock, rock, singer-songwriter, roots rock",0.388,0.593,0.364,Sad,Bob Dylan,1962-03-19,https://i.scdn.co/image/ab67616d00004851f86dfb435345270049a75af9
0ue0gFLwvXd8qZIPg35Qiu,Warning,['Green Day'],"permanent wave, modern rock, rock, punk",0.892,0.728,0.92,Upbeat,,,
0ue1v6c48vZR9zgFg7tTQz,Basie English - Take 2,['Lester Young'],"contemporary post-bop, jazz, bebop, jazz saxophone",0.899,0.782,0.496,Upbeat,The Master's Touch,1944-01-01,https://i.scdn.co/image/ab67616d00004851371566e1b787c52703ca7c77
0ufhT9pK7U1SMsOHBd5LLh,"Das ist bei uns nicht möglich, Kapitel 110","['Sinclair Lewis', 'Frank Arnold']",Unknown,0.562,0.65,0.195,Neutral,Das ist bei uns nicht möglich (Ungekürzte Lesung),1935,https://i.scdn.co/image/ab67616d00004851b280c6dbc39e25c3a4e806c1
0uk2qqPNWrz6UbyVIvPoHq,"Chopin: 24 Preludes, Op. 28: No. 7 in A Major","['Frédéric Chopin', 'Alfred Cortot']","classical, historic piano performance, polish classical, early romantic era, french classical piano",0.184,0.516,0.0075599999999999,Sad,"Chopin: Préludes, Impromptus, Barcarolle & Berceuse",2006-08-07,https://i.scdn.co/image/ab67616d000048517bfb0425240dc9605a7f82a9
0ul12ulRfLyO5fgVvaq2Ex,Los Dos Plebes,['Los Tigres Del Norte'],"ranchera, norteno, musica mexicana, banda",0.927,0.8909999999999999,0.648,Upbeat,Los Dos Plebes,1994-01-01,https://i.scdn.co/image/ab67616d0000b273c45c715f2918e88683008947
0ulPILleWfE1NBzUWIiNi9,"Saginaw, Michigan",['Lefty Frizzell'],"traditional country, classic country pop, western swing, arkansas country, honky tonk",0.853,0.596,0.366,Upbeat,"Saginaw, Michigan",1964-07-01,https://i.scdn.co/image/ab67616d00004851936cdf1c21777a8d675e963f
0um3QNR3MjhVbxqV91t8TH,Dil Ki Duniya Jo Loota Di,['Shamim Akhtar'],Unknown,0.413,0.482,0.0928,Neutral,,,
0umxMfaKEmxkaMENMm5tpb,"Preludes: Op. 59, No. 2","['Alexander Scriabin', 'Vladimir Horowitz']","impressionism, classical, classical piano, russian romanticism, russian classical piano, late romantic era, early modern classical",0.119,0.411,0.211,Sad,The Original Jacket Collection- Vladimir Horowitz,1928,https://i.scdn.co/image/ab67616d000048512bd1c03fe8ad25311d689f0f
0uohDwZcv1qjIKVsLsx0HD,Escape,['Journey'],"hard rock, classic rock, album rock, rock, mellow gold, soft rock",0.565,0.42,0.9,Neutral,Escape (Bonus Track Version),1981,https://i.scdn.co/image/ab67616d0000b273c5653f9038e42efad2f8a266
0upLyFR8Rr52ZpMp5esQoq,You Really Got Me - 2015 Remaster,['Van Halen'],"hard rock, rock, classic rock, album rock",0.647,0.454,0.946,Upbeat,Van Halen (Remastered),1978-02-10,https://i.scdn.co/image/ab67616d0000b27317dd812df38fed44d6d2036e
0uppYCG86ajpV2hSR3dJJ0,Give It Away,['Red Hot Chili Peppers'],"funk rock, permanent wave, alternative rock, funk metal, rock",0.7759999999999999,0.6659999999999999,0.936,Upbeat,Blood Sugar Sex Magik (Deluxe Edition),1991-09-24,https://i.scdn.co/image/ab67616d0000b273153d79816d853f2694b2cc70
0uqGxfN0EuCHhaJDIsLGxI,"Pajarillo, Pajarillo - Remasterizado","['Francisco Canaro', 'Francisco Amor']","orquesta tipica, tango, vintage tango",0.97,0.76,0.584,Upbeat,"Colección Completa, Vol. 99 (Remasterizado)",1941-01-24,https://i.scdn.co/image/ab67616d00004851d1f89f77a67aa0dfdf2af5b8
0uqUdZ0hJqTc45QDqjQni8,Bonde Errado,['Jayme Vogeler'],Unknown,0.964,0.795,0.511,Upbeat,"Eternos Carnavais, Vol 2.",1930-06-20,https://i.scdn.co/image/ab67616d0000b273a1b2a5f3247311023d552c0f
0uqoRVmmU2WM9iDgQBf23R,My Funny Valentine,['Ella Fitzgerald'],"jazz blues, adult standards, jazz, soul, swing, vocal jazz",0.145,0.188,0.192,Sad,Ella Fitzgerald Sings The Rodgers And Hart Song Book,1956-01-01,https://i.scdn.co/image/ab67616d000048519a54a21b1575c1985f768ab1
0uqvSVhGgQTIdj9G51vhvv,Finally,['CeCe Peniston'],diva house,0.8420000000000001,0.7909999999999999,0.6579999999999999,Upbeat,Finally,1992-01-01,https://i.scdn.co/image/ab67616d0000b2736daeecfc1a67bd3865048299
0ur30GjK9mt8HxDiRpCjhS,Часть 84.3 - Прощай оружие,['Эрнест Хемингуэй'],Unknown,0.7,0.726,0.184,Upbeat,Прощай оружие,1929,https://i.scdn.co/image/ab67616d00004851be67b9ca4759e602c30f60fb
0urDgTo1uoxMocuZ1xBRsC,Merci Beaucoup,['Renato Rascel'],"canzone napoletana, classic italian pop",0.464,0.531,0.116,Neutral,I Grandi Successi Di Renato Rascel,1953-01-01,https://i.scdn.co/image/ab67616d00004851f616be8dd7d8cedc19d384b6
0utlOiJy2weVl9WTkcEWHy,Neighbors,['J. Cole'],"north carolina hip hop, conscious hip hop, hip hop, rap",0.469,0.898,0.283,Neutral,4 Your Eyez Only,2016-12-09,https://i.scdn.co/image/ab67616d0000b273f4ca75192df162f78a24023e
0uukw2CgEIApv4IWAjXrBC,Dead!,['My Chemical Romance'],"modern rock, emo, pop punk, pov: indie, rock",0.362,0.481,0.973,Sad,The Black Parade,2006-10-23,https://i.scdn.co/image/ab67616d0000b27317f77fab7e8f18d5f9fee4a1
0uvRif2jlQHeurZMVcgJEa,Packin' Trunk,['Lead Belly'],"country blues, acoustic blues, traditional blues, texas blues, blues, delta blues",0.6859999999999999,0.612,0.131,Upbeat,Slide Guitar: The Streamline Special,1998-06-30,https://i.scdn.co/image/ab67616d0000b2731f1b3f6b0488682ba463bbfc
0uvWiRFVNlyR2L9mBo9XtD,Madhuban Mein Radha Jhule,['Khursheed Bano'],classic bollywood,0.6890000000000001,0.501,0.0819999999999999,Upbeat,,,
0uvdp1t6XhfOTcueC2h9mh,Mere Man Ki Hanso Phoolwari,['Zohrabai Ambalawali'],"classic bollywood, ghazal",0.919,0.517,0.52,Upbeat,,,
0uvhcYnZQVeEClmBR9h9tl,Libertad Es el Sueño Dorado - Remasterizado,"['Francisco Canaro', 'Charlo']","orquesta tipica, tango, vintage tango",0.7120000000000001,0.8,0.347,Upbeat,"Colección Completa, Vol. 62",1931-12-14,https://i.scdn.co/image/ab67616d000048518d7618163c73619cabd9c5a3
0uwYigNgUmXOSxJvmP1hnR,Muchachita de Montmartre - Remasterizado,['Francisco Canaro'],"orquesta tipica, tango, vintage tango",0.779,0.731,0.143,Upbeat,"Época Acústica, Vol. 9 (Remasterizado)",1925-08-02,https://i.scdn.co/image/ab67616d00004851655a466fea60ac034c168260
0uxE5tUamAS4vnIfMperyP,Se Nahe Amar Prem,['Neeta Bardhan Sen'],Unknown,0.7040000000000001,0.503,0.134,Upbeat,,,
0uxSUdBrJy9Un0EYoBowng,20 Min,['Lil Uzi Vert'],"melodic rap, trap, hip hop, philly rap, rage rap, rap",0.7829999999999999,0.773,0.75,Upbeat,Luv Is Rage 2 - Deluxe,2017-11-17,https://i.scdn.co/image/ab67616d0000b2730d5a84e4e47399d2726c330c
0uy4Zg0yVfzMyqRG9bkRnK,North Of The Sunset,['Thelonious Monk'],"jazz trio, contemporary post-bop, jazz, jazz piano, bebop",0.42,0.63,0.274,Neutral,Solo Monk (Expanded Edition),1964,https://i.scdn.co/image/ab67616d00004851bd7d4673627a7674f0103c1d
0uybt73QFXaLCoxuVf6fhm,It's Not My Time,['3 Doors Down'],"rock, nu metal, alternative metal, post-grunge",0.309,0.532,0.935,Sad,3 Doors Down,2008-01-01,https://i.scdn.co/image/ab67616d0000b27383341df0f125e14e22838afa
0v0XYK0pLgsPiq5u4FKHaw,Take The Long Way Home - 2010 Remastered,['Supertramp'],"glam rock, piano rock, classic rock, album rock, art rock, progressive rock, symphonic rock, rock, mellow gold, soft rock",0.37,0.414,0.7,Sad,Breakfast In America (Deluxe Edition),1979-03-29,https://i.scdn.co/image/ab67616d0000b2735405ef9e393f5f1e53b4b42e
0v1Sz1MDcjfEPlZuflLkf1,Imagine - Ultimate Mix,['John Lennon'],"rock, classic rock",0.14,0.578,0.339,Sad,Imagine (The Ultimate Collection),2018-10-05,https://i.scdn.co/image/ab67616d000048518f7e42962f018f2ff6ddb1ff
0v1XpBHnsbkCn7iJ9Ucr1l,It's My Life,['Bon Jovi'],"glam metal, rock",0.544,0.551,0.913,Neutral,Crush,2000-01-01,https://i.scdn.co/image/ab67616d0000b2737a231174875d7930de9dad58
0v1wsyUb3UplLdgcdTbUEd,Jeepster - 2003 Remaster,['T. Rex'],"glam rock, classic rock, protopunk, rock, singer-songwriter",0.925,0.565,0.7609999999999999,Upbeat,Electric Warrior [Expanded & Remastered],1971-09-24,https://i.scdn.co/image/ab67616d000048517762663eeab308df9d240cd0
0v2YFA6OlpbB3BBAvzbGRS,Silver Bells (with George Sirava and His Orchestra),"['Doris Day', 'George Sirava and His Orchestra']","easy listening, adult standards, vocal jazz, lounge",0.307,0.403,0.284,Sad,,,
0v33SC5NfYydzyy11eYMg7,Shotgun Blues,['Sonny Boy Williamson I'],"blues, country blues, chicago blues, traditional blues, harmonica blues",0.86,0.669,0.252,Upbeat,Sonny Boy Williamson Vol. 3 (1939 - 1941),1941,https://i.scdn.co/image/ab67616d00004851d8e9d958056b6236bf689249
0v3BsoVTTqOquL1MOILwGf,Loghat El Zohor,['Umm Kulthum'],"microtonal, classic arab pop",0.73,0.393,0.3670000000000001,Upbeat,Faker Lma Kont Ganbe we Agane Film Fatma,1946-01-01,https://i.scdn.co/image/ab67616d000048518c6d669c7da005e7a4c69022
0v3MiEg8OEnCfPoEKDBTIl,Mother's Children Have a Hard Time,['Blind Willie Johnson'],"country blues, traditional blues, texas blues, blues, gospel blues, acoustic blues",0.5329999999999999,0.643,0.166,Neutral,Dark Was The Night (Mojo Workin'- Blues For The Next Generation),1928,https://i.scdn.co/image/ab67616d00004851ca26ce52fd1ac32db22ecacc
0v4IwFpcTeycftu76wtULR,Chapter 4.7 - Zamek kaniowski,['Seweryn Goszczyński'],Unknown,0.6970000000000001,0.69,0.16,Upbeat,Zamek kaniowski,1928,https://i.scdn.co/image/ab67616d00004851a28c2f671e3666851e718f80
0v4zFxKc1OdbGG0A4DxOPd,Humoresque - Live,['Art Tatum'],"vintage jazz, contemporary post-bop, jazz, jazz piano, stride, bebop",0.4270000000000001,0.485,0.336,Neutral,Piano Starts Here,1933,https://i.scdn.co/image/ab67616d00004851383096f08878d3a23980e6e7
0v6AHIeIAzKxRj9YwktgC4,They All Laughed,['Fred Astaire'],"adult standards, vintage hollywood",0.633,0.733,0.263,Upbeat,The Great American Songbook,1932,https://i.scdn.co/image/ab67616d00004851e4f6441f931da771a99dedb6
0v6C2Zb7VMlbD8zOX1WALQ,Big Four Blues,['Leroy Carr'],"blues, piano blues, barrelhouse piano, traditional blues, acoustic blues",0.504,0.637,0.238,Neutral,"Whiskey Is My Habit, Good Women Is All I Crave: The Best Of Leroy Carr",2004-05-18,https://i.scdn.co/image/ab67616d000048513d8e8826f4ab265e6e4bb78f
0v73V7VuLgopjjCQJOoiwr,Vito Dumas Habla al Pueblo de Su Patria - Remasterizado,"['Francisco Canaro', 'Agustín Irusta']","orquesta tipica, tango, classic colombian pop, vintage tango",0.496,0.621,0.4,Neutral,"Colección Completa, Vol. 66 (Remasterizado)",1932-12-26,https://i.scdn.co/image/ab67616d00004851cd0519ce3fe117d40f02d6d4
